"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Cameroon","Market Average","Market Average","food_price_index","2013-01-01","0.91","0.92","0.91","0.91","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-02-01","0.91","0.91","0.9","0.91","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-03-01","0.91","0.91","0.9","0.91","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-04-01","0.92","0.92","0.91","0.91","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-05-01","0.92","0.92","0.91","0.92","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-06-01","0.93","0.93","0.92","0.93","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-07-01","0.93","0.93","0.93","0.93","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-08-01","0.93","0.93","0.92","0.93","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-09-01","0.93","0.94","0.92","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-10-01","0.94","0.94","0.93","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-11-01","0.94","0.95","0.94","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2013-12-01","0.94","0.95","0.94","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-01-01","0.94","0.95","0.93","0.93","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-02-01","0.93","0.93","0.93","0.93","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-03-01","0.94","0.94","0.93","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-04-01","0.94","0.95","0.94","0.94","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-05-01","0.95","0.95","0.94","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-06-01","0.95","0.95","0.94","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-07-01","0.95","0.96","0.95","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-08-01","0.95","0.95","0.95","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-09-01","0.95","0.96","0.95","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-10-01","0.96","0.96","0.95","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-11-01","0.96","0.97","0.96","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2014-12-01","0.96","0.96","0.95","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-01-01","0.96","0.96","0.95","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-02-01","0.95","0.96","0.95","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-03-01","0.95","0.95","0.94","0.95","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-04-01","0.95","0.96","0.95","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-05-01","0.96","0.97","0.96","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-06-01","0.96","0.97","0.96","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-07-01","0.97","0.97","0.96","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-08-01","0.96","0.96","0.95","0.96","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-09-01","0.96","0.97","0.96","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-10-01","0.97","0.98","0.97","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-11-01","0.98","0.98","0.97","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2015-12-01","0.97","0.97","0.97","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-01-01","0.96","0.97","0.96","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-02-01","0.97","0.98","0.97","0.97","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-03-01","0.97","0.98","0.97","0.98","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-04-01","0.98","0.99","0.98","0.98","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-05-01","0.99","0.99","0.98","0.98","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-06-01","0.98","0.99","0.98","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-07-01","0.99","1","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-08-01","0.99","1","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-09-01","0.99","1","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-10-01","1","1","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-11-01","1","1.01","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2016-12-01","1","1.01","0.99","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-01-01","1.01","1.01","0.98","0.98","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-02-01","0.99","0.99","0.98","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-03-01","0.99","0.99","0.98","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-04-01","1","1.01","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-05-01","1","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-06-01","1.01","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-07-01","1.01","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-08-01","1.01","1.02","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-09-01","1.02","1.03","1","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-10-01","1.01","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-11-01","1.01","1.02","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2017-12-01","1.02","1.03","1.01","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-01-01","1.03","1.03","1","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-02-01","1","1.01","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-03-01","0.99","1","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-04-01","1","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-05-01","1.01","1.02","1","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-06-01","1.02","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-07-01","1.02","1.03","1.01","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-08-01","1.01","1.02","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-09-01","0.99","1","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-10-01","1","1.01","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-11-01","1.01","1.02","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2018-12-01","1.02","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-01-01","1.02","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-02-01","1.01","1.02","1","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-03-01","1","1.01","0.99","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-04-01","1.01","1.02","1.01","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-05-01","1.02","1.02","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-06-01","1.03","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-07-01","1.02","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-08-01","1.01","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-09-01","1.01","1.01","1","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-10-01","1.02","1.02","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-11-01","1.03","1.03","1.02","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2019-12-01","1.04","1.04","1.03","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-01-01","1.03","1.04","1.01","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-02-01","1","1.01","0.99","1","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-03-01","1","1","0.99","0.99","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-04-01","1","1.01","0.99","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-05-01","1.03","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-06-01","1.03","1.04","1.02","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-07-01","1.02","1.03","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-08-01","1.02","1.02","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-09-01","1.02","1.02","1.01","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-10-01","1.02","1.02","1.01","1.01","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-11-01","1.02","1.03","1.01","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2020-12-01","1.03","1.03","1.02","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-01-01","1.03","1.04","1.02","1.02","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-02-01","1.02","1.03","1.01","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-03-01","1.03","1.03","1.02","1.03","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-04-01","1.03","1.04","1.03","1.04","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-05-01","1.04","1.06","1.04","1.06","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-06-01","1.07","1.07","1.06","1.06","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-07-01","1.05","1.06","1.05","1.06","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-08-01","1.06","1.06","1.05","1.06","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-09-01","1.06","1.07","1.05","1.07","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-10-01","1.08","1.08","1.07","1.07","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-11-01","1.07","1.08","1.07","1.07","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2021-12-01","1.08","1.08","1.07","1.08","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-01-01","1.08","1.09","1.07","1.09","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-02-01","1.08","1.09","1.08","1.08","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-03-01","1.08","1.08","1.07","1.07","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-04-01","1.07","1.09","1.07","1.09","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-05-01","1.1","1.13","1.1","1.13","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-06-01","1.14","1.15","1.13","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-07-01","1.15","1.18","1.15","1.18","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-08-01","1.17","1.19","1.17","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-09-01","1.19","1.2","1.18","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-10-01","1.19","1.2","1.19","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-11-01","1.2","1.21","1.19","1.2","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2022-12-01","1.21","1.22","1.2","1.22","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-01-01","1.22","1.23","1.21","1.21","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-02-01","1.21","1.21","1.2","1.21","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-03-01","1.2","1.21","1.19","1.2","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-04-01","1.21","1.21","1.19","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-05-01","1.2","1.21","1.19","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-06-01","1.2","1.21","1.19","1.2","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-07-01","1.2","1.21","1.19","1.2","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-08-01","1.2","1.21","1.19","1.21","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-09-01","1.2","1.21","1.2","1.2","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-10-01","1.2","1.21","1.19","1.19","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-11-01","1.19","1.2","1.17","1.17","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2023-12-01","1.18","1.18","1.16","1.16","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-01-01","1.17","1.18","1.16","1.17","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-02-01","1.17","1.18","1.16","1.17","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-03-01","1.17","1.17","1.16","1.16","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-04-01","1.16","1.17","1.16","1.16","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-05-01","1.16","1.17","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-06-01","1.16","1.17","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-07-01","1.15","1.16","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-08-01","1.15","1.16","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-09-01","1.15","1.15","1.14","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-10-01","1.14","1.15","1.14","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-11-01","1.15","1.15","1.13","1.13","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2024-12-01","1.13","1.14","1.13","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-01-01","1.14","1.15","1.13","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-02-01","1.14","1.15","1.13","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-03-01","1.14","1.15","1.13","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-04-01","1.14","1.15","1.13","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-05-01","1.14","1.15","1.13","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-06-01","1.16","1.16","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-07-01","1.16","1.16","1.15","1.15","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-08-01","1.15","1.16","1.14","1.14","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-09-01","1.14","1.15","1.13","1.13","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-10-01","1.13","1.14","1.13","1.13","XAF"
"","Cameroon","Market Average","Market Average","food_price_index","2025-11-01","1.13","1.14","1.13","1.13","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-04-01","215.6","226.57","204.63","215.6","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-05-01","215.6","226.57","204.63","212.64","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-06-01","212.63","223.14","202.12","214.16","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-07-01","214.16","224.51","194.77","194.77","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-08-01","194.72","204.75","184.69","196.44","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-09-01","196.45","206.24","186.66","187.94","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-10-01","187.92","197.23","178.62","196.15","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-11-01","196.17","205.84","172.73","172.73","XAF"
"","Cameroon","Market Average","Market Average","maize","2010-12-01","172.67","183.5","163.18","183.5","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-01-01","183.53","193.47","173.59","173.66","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-03-01","162.02","170.62","153.42","159.36","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-04-01","159.36","178.38","151.22","178.38","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-05-01","178.43","188.44","168.43","186.91","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-06-01","186.93","197.18","176.79","197.18","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-07-01","197.21","207.99","186.72","207.99","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-08-01","208.02","218.94","197.1","218.92","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-09-01","218.94","230.29","207.6","215.6","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-10-01","215.59","226.4","204.77","210.53","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-11-01","210.52","220.85","200.19","200.58","XAF"
"","Cameroon","Market Average","Market Average","maize","2011-12-01","200.56","210.41","190.7","194.63","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-01-01","194.62","233.21","185.18","233.21","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-02-01","233.33","248.35","218.31","241.93","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-03-01","241.94","256.47","227.4","236.73","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-04-01","236.71","250.07","217.41","217.41","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-05-01","217.37","229.63","205.1","215.1","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-06-01","215.1","235.19","203.59","235.19","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-07-01","235.24","248.24","222.24","235.29","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-08-01","235.28","247.66","222.91","245.51","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-09-01","245.54","258.18","232.89","249.44","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-10-01","249.45","261.9","236.03","236.03","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-11-01","236","249.99","224.18","249.99","XAF"
"","Cameroon","Market Average","Market Average","maize","2012-12-01","250.03","262.65","202.49","202.49","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-01-01","202.39","215.48","189.31","195.1","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-02-01","195.09","206.84","183.34","198.63","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-03-01","198.64","215.64","187.43","215.64","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-04-01","215.69","227.93","203.45","209.48","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-05-01","209.46","230.66","198.13","230.66","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-06-01","230.72","243.72","217.72","233.72","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-07-01","233.72","246.22","221.23","227.96","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-08-01","227.95","239.69","216.2","229.66","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-09-01","229.67","266.39","218.22","266.39","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-10-01","266.49","282.5","250.24","250.24","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-11-01","250.2","264.67","235.73","245.13","XAF"
"","Cameroon","Market Average","Market Average","maize","2013-12-01","245.12","258.53","229.72","229.72","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-01-01","229.69","242.09","190.86","190.86","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-02-01","190.79","202.95","178.62","200.85","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-03-01","200.88","218.31","188.8","218.31","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-04-01","218.36","231.34","205.37","219.6","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-05-01","219.6","231.85","206.56","206.56","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-06-01","206.53","226.52","195.26","226.52","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-07-01","226.58","239.34","205.56","205.56","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-08-01","205.51","217.27","193.76","216.6","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-09-01","216.63","229.3","204.65","229.3","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-10-01","229.33","241.76","216.91","220.96","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-11-01","220.94","232.52","195.8","195.8","XAF"
"","Cameroon","Market Average","Market Average","maize","2014-12-01","195.75","206.79","184.7","189.38","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-01-01","189.37","199.58","179.15","187.27","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-02-01","187.26","196.94","177.59","180.02","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-03-01","180","196.18","170.89","196.18","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-04-01","196.22","206.62","185.82","196.21","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-05-01","196.21","206.19","186.22","190.04","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-06-01","190.03","199.5","180.55","185.03","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-07-01","185.02","194.08","175.97","185.38","XAF"
"","Cameroon","Market Average","Market Average","maize","2015-08-01","185.39","194.27","176.51","189.96","XAF"
